original.id,Protein,KO.number,uniprot.gene.id,gene.id,gene.name
tr|Q483F7|Q483F7_COLP3,Q483F7,K00101,CPS_2083,lldD, L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]
tr|Q47V39|Q47V39_COLP3,Q47V39,K18928,CPS_4689,lldE, L-lactate dehydrogenase complex protein LldE
tr|Q47V40|Q47V40_COLP3,Q47V40,K18929,CPS_4688,lldF, L-lactate dehydrogenase complex protein LldF
tr|Q47V41|Q47V41_COLP3,Q47V41,K00782,CPS_4687,lldG, L-lactate dehydrogenase complex protein LldG
tr|Q47Y76|Q47Y76_COLP3,Q47Y76,K03820,cutE,lnt, apolipoprotein N-acyltransferase [EC:2.3.1.269]
tr|Q480P9|Q480P9_COLP3,Q480P9,K03634,lolA,lolA, outer membrane lipoprotein carrier protein
tr|Q47Y91|Q47Y91_COLP3,Q47Y91,K02494,CPS_3555,lolB, outer membrane lipoprotein LolB
tr|Q47YG9|Q47YG9_COLP3,Q47YG9,K09808,lolE,lolC_E, lipoprotein-releasing system permease protein
tr|Q47YG7|Q47YG7_COLP3,Q47YG7,K09808,lolC,lolC_E, lipoprotein-releasing system permease protein
sp|Q47YG8|LOLD_COLP3,Q47YG8,K09810,nfuA,lolD, lipoprotein-releasing system ATP-binding protein [EC:3.6.3.-]
tr|Q47XM0|Q47XM0_COLP3,Q47XM0,K01338,lon,lon, ATP-dependent Lon protease [EC:3.4.21.53]
tr|Q47WI9|Q47WI9_COLP3,Q47WI9,K12989,CPS_4182,lpcC, mannosyltransferase [EC:2.4.1.-]
tr|Q47WH7|Q47WH7_COLP3,Q47WH7,K06078,CPS_4194,lpp, murein lipoprotein
tr|Q47VI3|Q47VI3_COLP3,Q47VI3,K09774,lptA,lptA, lipopolysaccharide export system protein LptA
tr|Q47VI2|Q47VI2_COLP3,Q47VI2,K06861,CPS_4542,lptB, lipopolysaccharide export system ATP-binding protein [EC:3.6.3.-]
tr|Q47VI4|Q47VI4_COLP3,Q47VI4,K11719,lptC,lptC, lipopolysaccharide export system protein LptC
sp|Q47VK1|LPTD_COLP3,Q47VK1,K04744,mntP,lptD, LPS-assembly protein
tr|Q484Q6|Q484Q6_COLP3,Q484Q6,K03643,lptE,lptE, LPS-assembly lipoprotein
tr|Q488M3|Q488M3_COLP3,Q488M3,K07091,CPS_0741,lptF, lipopolysaccharide export system permease protein
tr|Q488M1|Q488M1_COLP3,Q488M1,K11720,CPS_0743,lptG, lipopolysaccharide export system permease protein
tr|Q485F8|Q485F8_COLP3,Q485F8,K00677,lpxA,lpxA, UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]
sp|Q485F5|LPXB_COLP3,Q485F5,K00748,lolD,lpxB, lipid-A-disaccharide synthase [EC:2.4.1.182]
sp|Q47VR7|LPXC_COLP3,Q47VR7,K02535,mutL,lpxC, UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase [EC:3.5.1.108]
sp|Q485G0|LPXD_COLP3,Q485G0,K02536,miaB,lpxD, UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]
tr|Q485T1|Q485T1_COLP3,Q485T1,K23159,CPS_1441,lpxF, lipid A 4'-phosphatase [EC:3.1.3.-]
tr|Q47XL3|Q47XL3_COLP3,Q47XL3,K03269,lpxH,lpxH," UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]"
sp|Q483B5|LPXK_COLP3,Q483B5,K00912,ndk,lpxK, tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]
tr|Q480N4|Q480N4_COLP3,Q480N4,K02517,CPS_2773,lpxL, Kdo2-lipid IVA lauroyltransferase/acyltransferase [EC:2.3.1.241 2.3.1.-]
tr|Q47WI8|Q47WI8_COLP3,Q47WI8,K02517,lpxL,lpxL, Kdo2-lipid IVA lauroyltransferase/acyltransferase [EC:2.3.1.241 2.3.1.-]
tr|Q488D4|Q488D4_COLP3,Q488D4,K09953,CPS_0832,lpxR, lipid A 3-O-deacylase [EC:3.1.1.-]
tr|Q485R0|Q485R0_COLP3,Q485R0,K09953,CPS_1463,lpxR, lipid A 3-O-deacylase [EC:3.1.1.-]
tr|Q47VW5|Q47VW5_COLP3,Q47VW5,K03719,CPS_4408,lrp," Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein"
tr|Q485X8|Q485X8_COLP3,Q485X8,K03719,CPS_1394,lrp," Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein"
tr|Q480P7|Q480P7_COLP3,Q480P7,K03719,lrp,lrp," Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein"
tr|Q47UG5|Q47UG5_COLP3,Q47UG5,K03719,CPS_4919,lrp," Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein"
tr|Q486T9|Q486T9_COLP3,Q486T9,K03101,lspA,lspA, signal peptidase II [EC:3.4.23.36]
tr|Q7WVY1|Q7WVY1_COLP3,Q7WVY1,K01254,CPS_3470,LTA4H, leukotriene-A4 hydrolase [EC:3.3.2.6]
tr|Q47Z35|Q47Z35_COLP3,Q47Z35,K10912,CPS_3245,luxO," two-component system, repressor protein LuxO"
tr|Q47ZG6|Q47ZG6_COLP3,Q47ZG6,K06133,CPS_3106,LYS5, 4'-phosphopantetheinyl transferase [EC:2.7.8.-]
tr|Q47VN2|Q47VN2_COLP3,Q47VN2,K01586,CPS_4492,lysA, diaminopimelate decarboxylase [EC:4.1.1.20]
tr|Q486N2|Q486N2_COLP3,Q486N2,K01586,lysA,lysA, diaminopimelate decarboxylase [EC:4.1.1.20]
tr|Q480V9|Q480V9_COLP3,Q480V9,K01586,CPS_2696,lysA, diaminopimelate decarboxylase [EC:4.1.1.20]
tr|Q47VX8|Q47VX8_COLP3,Q47VX8,K01586,CPS_4395,lysA, diaminopimelate decarboxylase [EC:4.1.1.20]
tr|Q480D9|Q480D9_COLP3,Q480D9,K01586,CPS_2875,lysA, diaminopimelate decarboxylase [EC:4.1.1.20]
tr|Q483N2|Q483N2_COLP3,Q483N2,K00928,lysC,lysC, aspartate kinase [EC:2.7.2.4]
tr|Q47WN1|Q47WN1_COLP3,Q47WN1,K06895,CPS_4136,lysE, L-lysine exporter family protein LysE/ArgO
tr|Q487H1|Q487H1_COLP3,Q487H1,K20509,oadB,madB, carboxybiotin decarboxylase [EC:7.2.4.1]
sp|Q47VG7|NTPPA_COLP3,Q47VG7,K06287,CPS_4557,maf, septum formation protein
tr|Q487P1|Q487P1_COLP3,Q487P1,K16211,CPS_0975,malY, maltose/moltooligosaccharide transporter
tr|Q487N2|Q487N2_COLP3,Q487N2,K01187,CPS_0984,malZ, alpha-glucosidase [EC:3.2.1.20]
tr|Q48A45|Q48A45_COLP3,Q48A45,K01840,manB,manB, phosphomannomutase [EC:5.4.2.8]
tr|Q47U96|Q47U96_COLP3,Q47U96,K00971,CPS_4988,manC, mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]
tr|Q485H3|Q485H3_COLP3,Q485H3,K01265,map,map, methionyl aminopeptidase [EC:3.4.11.18]
tr|Q484E1|Q484E1_COLP3,Q484E1,K05595,CPS_1844,marC, multiple antibiotic resistance protein
sp|Q480H5|SYM_COLP3,Q480H5,K01874,metG,MARS, methionyl-tRNA synthetase [EC:6.1.1.10]
tr|Q47WQ3|Q47WQ3_COLP3,Q47WQ3,K04765,CPS_4114,mazG, nucleoside triphosphate diphosphatase [EC:3.6.1.9]
tr|Q47UC0|Q47UC0_COLP3,Q47UC0,K03406,CPS_4964,mcp, methyl-accepting chemotaxis protein
tr|Q47ZM9|Q47ZM9_COLP3,Q47ZM9,K03406,CPS_3042,mcp, methyl-accepting chemotaxis protein
tr|Q47X83|Q47X83_COLP3,Q47X83,K03406,CPS_3929,mcp, methyl-accepting chemotaxis protein
tr|Q47XE4|Q47XE4_COLP3,Q47XE4,K03406,CPS_3864,mcp, methyl-accepting chemotaxis protein
tr|Q486K5|Q486K5_COLP3,Q486K5,K03406,CPS_1267,mcp, methyl-accepting chemotaxis protein
tr|Q47XG9|Q47XG9_COLP3,Q47XG9,K03406,CPS_3839,mcp, methyl-accepting chemotaxis protein
tr|Q485T3|Q485T3_COLP3,Q485T3,K03406,CPS_1439,mcp, methyl-accepting chemotaxis protein
tr|Q47UC3|Q47UC3_COLP3,Q47UC3,K03406,CPS_4961,mcp, methyl-accepting chemotaxis protein
tr|Q480S4|Q480S4_COLP3,Q480S4,K03406,CPS_2733,mcp, methyl-accepting chemotaxis protein
tr|Q47X87|Q47X87_COLP3,Q47X87,K03406,CPS_3925,mcp, methyl-accepting chemotaxis protein
tr|Q47V36|Q47V36_COLP3,Q47V36,K03406,CPS_4692,mcp, methyl-accepting chemotaxis protein
tr|Q47W01|Q47W01_COLP3,Q47W01,K03406,CPS_4372,mcp, methyl-accepting chemotaxis protein
tr|Q47V53|Q47V53_COLP3,Q47V53,K03406,CPS_4675,mcp, methyl-accepting chemotaxis protein
tr|Q47YZ4|Q47YZ4_COLP3,Q47YZ4,K03406,CPS_3300,mcp, methyl-accepting chemotaxis protein
tr|Q47VJ6|Q47VJ6_COLP3,Q47VJ6,K03406,CPS_4528,mcp, methyl-accepting chemotaxis protein
tr|Q483I8|Q483I8_COLP3,Q483I8,K03406,CPS_2050,mcp, methyl-accepting chemotaxis protein
tr|Q47V17|Q47V17_COLP3,Q47V17,K03406,CPS_4711,mcp, methyl-accepting chemotaxis protein
tr|Q480Z5|Q480Z5_COLP3,Q480Z5,K03406,CPS_2660,mcp, methyl-accepting chemotaxis protein
sp|Q47VL0|MDH_COLP3,Q47VL0,K00024,minC,mdh, malate dehydrogenase [EC:1.1.1.37]
tr|Q484G4|Q484G4_COLP3,Q484G4,K11941,CPS_1821,mdoC, glucans biosynthesis protein C [EC:2.1.-.-]
sp|Q47WB0|MAO1_COLP3,Q47WB0,K00027,lpxK,ME2, malate dehydrogenase (oxaloacetate-decarboxylating) [EC:1.1.1.38]
sp|Q489A5|Y609_COLP3,Q489A5,K07058,CPS_0609,CPS_0610,membrane protein
tr|Q47WD9|Q47WD9_COLP3,Q47WD9,K02548,CPS_4233,menA," 1,4-dihydroxy-2-naphthoate polyprenyltransferase [EC:2.5.1.74]"
tr|Q487C1|Q487C1_COLP3,Q487C1,K00651,metA,metA, homoserine O-succinyltransferase/O-acetyltransferase [EC:2.3.1.46 2.3.1.31]
tr|Q481D2|Q481D2_COLP3,Q481D2,K07576,CPS_2623,CPS_2624,metallo-beta-lactamase family protein
tr|Q489Q1|Q489Q1_COLP3,Q489Q1,K01739,metB,metB, cystathionine gamma-synthase [EC:2.5.1.48]
tr|Q482M3|Q482M3_COLP3,Q482M3,K01760,metC,metC, cysteine-S-conjugate beta-lyase [EC:4.4.1.13]
tr|Q486X1|Q486X1_COLP3,Q486X1,K00549,metE,metE, 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]
tr|Q487C0|Q487C0_COLP3,Q487C0,K00548,metH,metH, 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]
tr|Q489Q2|Q489Q2_COLP3,Q489Q2,K03764,metJ,metJ," MetJ family transcriptional regulator, methionine regulon repressor"
sp|Q486L6|METK_COLP3,Q486L6,K00789,metK,metK, S-adenosylmethionine synthetase [EC:2.5.1.6]
tr|Q489Q0|Q489Q0_COLP3,Q489Q0,K12525,metL,metL, bifunctional aspartokinase / homoserine dehydrogenase 2 [EC:2.7.2.4 1.1.1.3]
tr|Q47W14|Q47W14_COLP3,Q47W14,K03576,CPS_4359,metR," LysR family transcriptional regulator, regulator for metE and metH"
tr|Q481K8|Q481K8_COLP3,Q481K8,K01740,CPS_2546,metY, O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]
tr|Q488L8|Q488L8_COLP3,Q488L8,K18302,CPS_0746,mexJ," membrane fusion protein, multidrug efflux system"
tr|Q483A3|Q483A3_COLP3,Q483A3,K03723,mfd,mfd, transcription-repair coupling factor (superfamily II helicase) [EC:3.6.4.-]
tr|Q483Y3|Q483Y3_COLP3,Q483Y3,K22083,CPS_1903,mgsC, methylamine---glutamate N-methyltransferase subunit C [EC:2.1.1.21]
tr|Q47VH5|Q47VH5_COLP3,Q47VH5,K06213,mgtE,mgtE, magnesium transporter
sp|Q48A23|MIAA_COLP3,Q48A23,K00791,ispE,miaA, tRNA dimethylallyltransferase [EC:2.5.1.75]
sp|Q47Y80|MIAB_COLP3,Q47Y80,K06168,miaA,miaB, tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3]
tr|Q484W9|Q484W9_COLP3,Q484W9,K06169,CPS_1658,miaE, tRNA-(ms[2]io[6]A)-hydroxylase [EC:1.-.-.-]
tr|Q47XL2|Q47XL2_COLP3,Q47XL2,K06169,miaE,miaE, tRNA-(ms[2]io[6]A)-hydroxylase [EC:1.-.-.-]
sp|Q481H3|MINC_COLP3,Q481H3,K03610,pgk,minC, septum site-determining protein MinC
tr|Q481H2|Q481H2_COLP3,Q481H2,K03609,minD,minD, septum site-determining protein MinD
sp|Q481H1|MINE_COLP3,Q481H1,K03608,lptD,minE, cell division topological specificity factor
tr|Q47U37|Q47U37_COLP3,Q47U37,K06205,mioC,mioC, MioC protein
tr|Q481L9|Q481L9_COLP3,Q481L9,K07274,CPS_2535,mipA, MipA family protein
tr|Q488T1|Q488T1_COLP3,Q488T1,K07274,CPS_0683,mipA, MipA family protein
tr|Q487C2|Q487C2_COLP3,Q487C2,K07274,CPS_1099,mipA, MipA family protein
tr|Q485J3|Q485J3_COLP3,Q485J3,K04754,CPS_1530,mlaA, phospholipid-binding lipoprotein MlaA
tr|Q47VJ2|Q47VJ2_COLP3,Q47VJ2,K07122,CPS_4532,mlaB, phospholipid transport system transporter-binding protein
tr|Q485W1|Q485W1_COLP3,Q485W1,K07323,CPS_1411,mlaC, phospholipid transport system substrate-binding protein
tr|Q47VJ1|Q47VJ1_COLP3,Q47VJ1,K07323,CPS_4533,mlaC, phospholipid transport system substrate-binding protein
tr|Q47VJ0|Q47VJ0_COLP3,Q47VJ0,K02067,CPS_4534,mlaD, phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein
tr|Q47VI9|Q47VI9_COLP3,Q47VI9,K02066,CPS_4535,mlaE, phospholipid/cholesterol/gamma-HCH transport system permease protein
tr|Q47VI8|Q47VI8_COLP3,Q47VI8,K02065,CPS_4536,mlaF, phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein
tr|Q486F6|Q486F6_COLP3,Q486F6,K08305,CPS_1316,mltB, membrane-bound lytic murein transglycosylase B [EC:4.2.2.-]
tr|Q47YD0|Q47YD0_COLP3,Q47YD0,K08305,CPS_3516,mltB, membrane-bound lytic murein transglycosylase B [EC:4.2.2.-]
tr|Q483N8|Q483N8_COLP3,Q483N8,K08307,CPS_1998,mltD, membrane-bound lytic murein transglycosylase D [EC:4.2.2.-]
tr|Q47Z41|Q47Z41_COLP3,Q47Z41,K18691,CPS_3239,mltF, membrane-bound lytic murein transglycosylase F [EC:4.2.2.-]
sp|Q47XX8|MLTF_COLP3,Q47XX8,K18691,mnmA,mltF, membrane-bound lytic murein transglycosylase F [EC:4.2.2.-]
tr|Q47WV6|Q47WV6_COLP3,Q47WV6,K00140,mmsA4,mmsA, malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]
tr|Q47YM2|Q47YM2_COLP3,Q47YM2,K00140,mmsA3,mmsA, malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]
tr|Q488K6|Q488K6_COLP3,Q488K6,K00140,CPS_0759,mmsA, malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]
tr|Q485U0|Q485U0_COLP3,Q485U0,K00140,mmsA2,mmsA, malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]
tr|Q48AP7|Q48AP7_COLP3,Q48AP7,K00140,mmsA1,mmsA, malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]
sp|Q480B8|MNMA_COLP3,Q480B8,K00566,obg,mnmA, tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]
sp|Q47XJ9|MNMC_COLP3,Q47XJ9,K15461,msbA2,mnmC, tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein [EC:2.1.1.61 1.5.-.-]
sp|Q47U36|MNME_COLP3,Q47U36,K03650,mraZ,mnmE, tRNA modification GTPase [EC:3.6.-.-]
sp|Q47ZC7|MNTP_COLP3,Q47ZC7,K23242,mnmG,mntP, manganese efflux pump family protein
tr|Q47V92|Q47V92_COLP3,Q47V92,K03639,moaA,moaA," GTP 3',8-cyclase [EC:4.1.99.22]"
tr|Q47V90|Q47V90_COLP3,Q47V90,K03638,moaB,moaB, molybdopterin adenylyltransferase [EC:2.7.7.75]
tr|Q47V89|Q47V89_COLP3,Q47V89,K03637,moaC,moaC, cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]
tr|Q47V88|Q47V88_COLP3,Q47V88,K03636,moaD,moaD, sulfur-carrier protein
tr|Q47V91|Q47V91_COLP3,Q47V91,K03752,CPS_4634,mobA, molybdenum cofactor guanylyltransferase [EC:2.7.7.77]
tr|Q48A67|Q48A67_COLP3,Q48A67,K07141,CPS_0279,mocA, molybdenum cofactor cytidylyltransferase [EC:2.7.7.76]
tr|Q47V87|Q47V87_COLP3,Q47V87,K03635,moaE,MOCS2B, molybdopterin synthase catalytic subunit [EC:2.8.1.12]
tr|Q47V86|Q47V86_COLP3,Q47V86,K02020,modA,modA, molybdate transport system substrate-binding protein
tr|Q47V85|Q47V85_COLP3,Q47V85,K02018,modB,modB, molybdate transport system permease protein
tr|Q47V84|Q47V84_COLP3,Q47V84,K02017,modC,modC, molybdate transport system ATP-binding protein [EC:7.3.2.5]
tr|Q484K7|Q484K7_COLP3,Q484K7,K05776,CPS_1777,modF, molybdate transport system ATP-binding protein
tr|Q47V93|Q47V93_COLP3,Q47V93,K03750,moeA,moeA, molybdopterin molybdotransferase [EC:2.10.1.1]
tr|Q485J9|Q485J9_COLP3,Q485J9,K02556,motA,motA, chemotaxis protein MotA
tr|Q487C9|Q487C9_COLP3,Q487C9,K02556,CPS_1092,motA, chemotaxis protein MotA
tr|Q485J8|Q485J8_COLP3,Q485J8,K02557,CPS_1525,motB, chemotaxis protein MotB
tr|Q487C8|Q487C8_COLP3,Q487C8,K02557,CPS_1093,motB, chemotaxis protein MotB
tr|Q47VA7|Q47VA7_COLP3,Q47VA7,K21217,motX,motX, sodium-type polar flagellar protein MotX
tr|Q47YH5|Q47YH5_COLP3,Q47YH5,K21218,CPS_3471,motY, sodium-type flagellar protein MotY
tr|Q47ZT1|Q47ZT1_COLP3,Q47ZT1,K03924,CPS_2988,moxR, MoxR-like ATPase [EC:3.6.3.-]
tr|Q480M9|Q480M9_COLP3,Q480M9,K03924,CPS_2778,moxR, MoxR-like ATPase [EC:3.6.3.-]
tr|Q47ZB4|Q47ZB4_COLP3,Q47ZB4,K03924,CPS_3159,moxR, MoxR-like ATPase [EC:3.6.3.-]
tr|Q489V1|Q489V1_COLP3,Q489V1,K02558,mpl,mpl, UDP-N-acetylmuramate: L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase [EC:6.3.2.45]
sp|Q47VQ1|RSMH_COLP3,Q47VQ1,K03438,rsmH,mraW, 16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]
sp|Q47VQ6|MRAY_COLP3,Q47VQ6,K01000,murG,mraY, phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]
sp|Q47VQ0|MRAZ_COLP3,Q47VQ0,K03925,tdk,mraZ, MraZ protein
tr|Q489P0|Q489P0_COLP3,Q489P0,K05366,CPS_0466,mrcA, penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]
tr|Q47W71|Q47W71_COLP3,Q47W71,K05365,CPS_4301,mrcB, penicillin-binding protein 1B [EC:2.4.1.129 3.4.16.4]
tr|Q484R2|Q484R2_COLP3,Q484R2,K05515,mrdA,mrdA, penicillin-binding protein 2 [EC:3.4.16.4]
tr|Q47VG3|Q47VG3_COLP3,Q47VG3,K03569,mreB,mreB, rod shape-determining protein MreB and related proteins
tr|Q47VG5|Q47VG5_COLP3,Q47VG5,K03570,mreC,mreC, rod shape-determining protein MreC
tr|Q47VG6|Q47VG6_COLP3,Q47VG6,K03571,mreD,mreD, rod shape-determining protein MreD
tr|Q480H6|Q480H6_COLP3,Q480H6,K03593,CPS_2838,mrp, ATP-binding protein involved in chromosome partitioning
sp|Q483B6|MSBA1_COLP3,Q483B6,K11085,mltF,msbA," ATP-binding cassette, subfamily B, bacterial MsbA [EC:3.6.3.-]"
sp|Q480N3|MSBA2_COLP3,Q480N3,K11085,msbA1,msbA," ATP-binding cassette, subfamily B, bacterial MsbA [EC:3.6.3.-]"
tr|Q48AP1|Q48AP1_COLP3,Q48AP1,K03442,CPS_0104,mscS, small conductance mechanosensitive channel
tr|Q484N8|Q484N8_COLP3,Q484N8,K03442,CPS_1746,mscS, small conductance mechanosensitive channel
tr|Q47VC2|Q47VC2_COLP3,Q47VC2,K03442,CPS_4603,mscS, small conductance mechanosensitive channel
tr|Q485V3|Q485V3_COLP3,Q485V3,K03442,CPS_1419,mscS, small conductance mechanosensitive channel
tr|Q47VF5|Q47VF5_COLP3,Q47VF5,K10924,mshA,mshA, MSHA pilin protein MshA
tr|Q47VF4|Q47VF4_COLP3,Q47VF4,K10925,mshB,mshB, MSHA pilin protein MshB
tr|Q47VF6|Q47VF6_COLP3,Q47VF6,K10926,CPS_4568,mshC, MSHA pilin protein MshC
tr|Q47VF7|Q47VF7_COLP3,Q47VF7,K10927,mshD,mshD, MSHA pilin protein MshD
tr|Q47VF1|Q47VF1_COLP3,Q47VF1,K12276,mshE,mshE, MSHA biogenesis protein MshE
tr|Q47VF2|Q47VF2_COLP3,Q47VF2,K12278,mshG,mshG, MSHA biogenesis protein MshG
tr|Q47VE6|Q47VE6_COLP3,Q47VE6,K12280,CPS_4578,mshJ, MSHA biogenesis protein MshJ
tr|Q47VE7|Q47VE7_COLP3,Q47VE7,K12281,CPS_4577,mshK, MSHA biogenesis protein MshK
tr|Q47VE8|Q47VE8_COLP3,Q47VE8,K12282,mshL,mshL, MSHA biogenesis protein MshL
tr|Q47VE9|Q47VE9_COLP3,Q47VE9,K12283,mshM,mshM, MSHA biogenesis protein MshM
tr|Q47VF0|Q47VF0_COLP3,Q47VF0,K12284,CPS_4574,mshN, MSHA biogenesis protein MshN
tr|Q47VF8|Q47VF8_COLP3,Q47VF8,K12285,CPS_4566,mshO, MSHA biogenesis protein MshO
tr|Q47VG1|Q47VG1_COLP3,Q47VG1,K12286,CPS_4563,mshP, MSHA biogenesis protein MshP
tr|Q47VG2|Q47VG2_COLP3,Q47VG2,K12287,CPS_4562,mshQ, MSHA biogenesis protein MshQ
tr|Q47UR6|Q47UR6_COLP3,Q47UR6,K07304,msrA2,msrA, peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
tr|Q481B7|Q481B7_COLP3,Q481B7,K07304,msrA,msrA, peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
tr|Q47ZK4|Q47ZK4_COLP3,Q47ZK4,K07304,CPS_3068,msrA, peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
tr|Q47ZK3|Q47ZK3_COLP3,Q47ZK3,K07304,msrA,msrA, peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
tr|Q47YS7|Q47YS7_COLP3,Q47YS7,K12267,msrAB,msrAB, peptide methionine sulfoxide reductase msrA/msrB [EC:1.8.4.11 1.8.4.12]
tr|Q482F6|Q482F6_COLP3,Q482F6,K07305,msrB1,msrB, peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]
tr|Q47ZK2|Q47ZK2_COLP3,Q47ZK2,K07305,msrB2,msrB, peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]
tr|Q480J4|Q480J4_COLP3,Q480J4,K08968,CPS_2813,msrC, L-methionine (R)-S-oxide reductase [EC:1.8.4.14]
tr|Q47Y19|Q47Y19_COLP3,Q47Y19,K07147,msrP,msrP, methionine sulfoxide reductase catalytic subunit [EC:1.8.-.-]
tr|Q47Y20|Q47Y20_COLP3,Q47Y20,K17247,msrQ,msrQ, methionine sulfoxide reductase heme-binding subunit
tr|Q480W8|Q480W8_COLP3,Q480W8,K09933,CPS_2687,mtfA, MtfA peptidase
tr|Q483E4|Q483E4_COLP3,Q483E4,K00604,CPS_2096,MTFMT, methionyl-tRNA formyltransferase [EC:2.1.2.9]
sp|Q48AS9|FMT_COLP3,Q48AS9,K00604,flgH,MTFMT, methionyl-tRNA formyltransferase [EC:2.1.2.9]
tr|Q47Y04|Q47Y04_COLP3,Q47Y04,K01934,CPS_3648,MTHFS, 5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]
sp|Q47UY5|MTNN_COLP3,Q47UY5,K01243,lpxC,mtnN, adenosylhomocysteine nucleosidase [EC:3.2.2.9]
tr|Q48AL8|Q48AL8_COLP3,Q48AL8,K21023,CPS_0127,mucR, diguanylate cyclase [EC:2.7.7.65]
tr|Q47VZ8|Q47VZ8_COLP3,Q47VZ8,K21023,CPS_4375,mucR, diguanylate cyclase [EC:2.7.7.65]
sp|Q47VJ4|MURA_COLP3,Q47VJ4,K00790,mraY,murA, UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]
sp|Q47UY2|MURB_COLP3,Q47UY2,K00075,mtnN,murB, UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]
sp|Q47VR0|MURC_COLP3,Q47VR0,K01924,nadK,murC, UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]
sp|Q47VQ7|MURD_COLP3,Q47VQ7,K01925,hslU,murD, UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]
tr|Q47VQ4|Q47VQ4_COLP3,Q47VQ4,K01928,murE,murE," UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]"
tr|Q47VQ5|Q47VQ5_COLP3,Q47VQ5,K01929,murF,murF, UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]
sp|Q47VQ9|MURG_COLP3,Q47VQ9,K02563,murB,murG, UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]
tr|Q486L5|Q486L5_COLP3,Q486L5,K01776,murI,murI, glutamate racemase [EC:5.1.1.3]
tr|Q486U2|Q486U2_COLP3,Q486U2,K03980,mviN,murJ, putative peptidoglycan lipid II flippase
sp|Q480D3|MURQ_COLP3,Q480D3,K07106,hemC,murQ, N-acetylmuramic acid 6-phosphate etherase [EC:4.2.1.126]
tr|Q47Y26|Q47Y26_COLP3,Q47Y26,K03573,mutH,mutH, DNA mismatch repair protein MutH
sp|Q48A24|MUTL_COLP3,Q48A24,K03572,murQ,mutL, DNA mismatch repair protein MutL
sp|Q48AD4|FPG_COLP3,Q48AD4,K10563,mutM,mutM, formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]
sp|Q47WN0|MUTS_COLP3,Q47WN0,K03555,murC,mutS, DNA mismatch repair protein MutS
tr|Q47VS1|Q47VS1_COLP3,Q47VS1,K03574,mutT,mutT, 8-oxo-dGTP diphosphatase [EC:3.6.1.55]
